complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-13-2024-13-54-25,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-17-2024-13-39-38,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-17-2024-13-41-38,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-17-2024-3-44-34,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-17-2024-3-44-37,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-7-2024-1-8-18,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,fga-eps-mds-2024.2-SENTINELA_BACKEND_BENEFICIOS,12-7-2024-1-8-4,742,0.6128571428571428,0.7857142857142857,0.3064285714285714,0.39285714285714285,0.6992857142857143
0.5384615384615384,0.07692307692307693,1.0,1.0,1.0,0.8461538461538461,fga-eps-mds-2024.2-SENTINELA_BACKEND_FINANCEIRO,12-13-2024-13-48-6,3196,0.5330769230769231,0.9230769230769231,0.26653846153846156,0.46153846153846156,0.7280769230769231
0.5384615384615384,0.07692307692307693,1.0,1.0,1.0,0.8461538461538461,fga-eps-mds-2024.2-SENTINELA_BACKEND_FINANCEIRO,12-17-2024-3-43-48,3196,0.5330769230769231,0.9230769230769231,0.26653846153846156,0.46153846153846156,0.7280769230769231
0.5384615384615384,0.07692307692307693,1.0,1.0,1.0,0.8461538461538461,fga-eps-mds-2024.2-SENTINELA_BACKEND_FINANCEIRO,12-7-2024-0-58-43,3196,0.5330769230769231,0.9230769230769231,0.26653846153846156,0.46153846153846156,0.7280769230769231
0.5384615384615384,0.07692307692307693,1.0,1.0,1.0,0.8461538461538461,fga-eps-mds-2024.2-SENTINELA_BACKEND_FINANCEIRO,12-7-2024-0-59-27,3196,0.5330769230769231,0.9230769230769231,0.26653846153846156,0.46153846153846156,0.7280769230769231
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-10-2024-1-47-5,4688,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-10-2024-2-56-23,4688,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-10-2024-23-41-28,4688,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-13-2024-13-45-24,4688,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-16-2024-15-30-34,4688,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7894736842105263,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-17-2024-14-4-16,4601,0.6078947368421053,0.8947368421052632,0.30394736842105263,0.4473684210526316,0.7513157894736842
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7894736842105263,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-17-2024-14-4-53,4601,0.6078947368421053,0.8947368421052632,0.30394736842105263,0.4473684210526316,0.7513157894736842
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-7-2024-0-33-1,4580,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
0.6842105263157895,0.15789473684210525,1.0,1.0,1.0,0.7368421052631579,fga-eps-mds-2024.2-SENTINELA_BACKEND_USUARIOS,12-7-2024-0-37-54,4580,0.6078947368421053,0.868421052631579,0.30394736842105263,0.4342105263157895,0.7381578947368421
